Server_No,IP,ssh,SSH_Status,Tomcat_Name,Tomcat_Status,Application_Name,SHA_ID,CPU_Cores,Mem_Total_MiB,Mem_Used_MiB,Mem_Free_MiB,Default_Config_URL
58,10.30.161.30,ssh passed,tomcat8-smppsender01,UP,SMPPSender,eac148fcf08d0a637fd9421d14dfeae9fbab41f6,24,48122,16913,343,/jndi/rmi://10.30.161.217:9999/jmxrmi
58,10.30.161.30,ssh passed,tomcat8-smppsender02,UP,SMPPSender,eac148fcf08d0a637fd9421d14dfeae9fbab41f6,24,48122,16913,343,/jndi/rmi://10.30.161.217:9999/jmxrmi
58,10.30.161.30,ssh passed,tomcat8-smppsender03,UP,SMPPSender,eac148fcf08d0a637fd9421d14dfeae9fbab41f6,24,48122,16913,343,/jndi/rmi://10.30.161.217:9999/jmxrmi
58,10.30.161.30,ssh passed,tomcat8-smppsender04,UP,SMPPSender,eac148fcf08d0a637fd9421d14dfeae9fbab41f6,24,48122,16913,343,/jndi/rmi://10.30.161.217:9999/jmxrmi
58,10.30.161.30,ssh passed,tomcat8-smppsender05,UP,SMPPSender,eac148fcf08d0a637fd9421d14dfeae9fbab41f6,24,48122,16913,343,/jndi/rmi://10.30.161.217:9999/jmxrmi
58,10.30.161.30,ssh passed,tomcat8-smppsender06,UP,SMPPSender,eac148fcf08d0a637fd9421d14dfeae9fbab41f6,24,48122,16913,343,/jndi/rmi://10.30.161.217:9999/jmxrmi
58,10.30.161.30,ssh passed,tomcat8-smppsender07,UP,SMPPSender,eac148fcf08d0a637fd9421d14dfeae9fbab41f6,24,48122,16913,343,/jndi/rmi://10.30.161.217:9999/jmxrmi
58,10.30.161.30,ssh passed,tomcat8-smppsendercallback01,UP,SMPPSenderCallBack,81f991eee6f6621f03860771b285ef41fea40b3a,24,48122,16913,343,/jndi/rmi://10.30.161.217:9999/jmxrmi
58,10.30.161.30,ssh passed,tomcat8-smppsendercallback02,UP,SMPPSenderCallBack,81f991eee6f6621f03860771b285ef41fea40b3a,24,48122,16913,343,/jndi/rmi://10.30.161.217:9999/jmxrmi
59,10.30.161.31,ssh passed,tomcat8-smppsender01,UP,SMPPSender,eac148fcf08d0a637fd9421d14dfeae9fbab41f6,24,48122,19550,566,/jndi/rmi://10.30.161.217:9999/jmxrmi
59,10.30.161.31,ssh passed,tomcat8-smppsender02,UP,SMPPSender,eac148fcf08d0a637fd9421d14dfeae9fbab41f6,24,48122,19550,566,/jndi/rmi://10.30.161.217:9999/jmxrmi
59,10.30.161.31,ssh passed,tomcat8-smppsender03,UP,SMPPSender,eac148fcf08d0a637fd9421d14dfeae9fbab41f6,24,48122,19550,566,/jndi/rmi://10.30.161.217:9999/jmxrmi
59,10.30.161.31,ssh passed,tomcat8-smppsender04,UP,SMPPSender,eac148fcf08d0a637fd9421d14dfeae9fbab41f6,24,48122,19550,566,/jndi/rmi://10.30.161.217:9999/jmxrmi
59,10.30.161.31,ssh passed,tomcat8-smppsender05,UP,SMPPSender,eac148fcf08d0a637fd9421d14dfeae9fbab41f6,24,48122,19550,566,/jndi/rmi://10.30.161.217:9999/jmxrmi
59,10.30.161.31,ssh passed,tomcat8-smppsender06,UP,SMPPSender,eac148fcf08d0a637fd9421d14dfeae9fbab41f6,24,48122,19550,566,/jndi/rmi://10.30.161.217:9999/jmxrmi
59,10.30.161.31,ssh passed,tomcat8-smppsender07,UP,SMPPSender,eac148fcf08d0a637fd9421d14dfeae9fbab41f6,24,48122,19550,566,/jndi/rmi://10.30.161.217:9999/jmxrmi
59,10.30.161.31,ssh passed,tomcat8-smppsendercallback01,UP,SMPPSenderCallBack,81f991eee6f6621f03860771b285ef41fea40b3a,24,48122,19550,566,/jndi/rmi://10.30.161.217:9999/jmxrmi
59,10.30.161.31,ssh passed,tomcat8-smppsendercallback02,UP,SMPPSenderCallBack,81f991eee6f6621f03860771b285ef41fea40b3a,24,48122,19550,566,/jndi/rmi://10.30.161.217:9999/jmxrmi
60,10.30.161.32,ssh passed,tomcat8-smppsender01,UP,SMPPSender,eac148fcf08d0a637fd9421d14dfeae9fbab41f6,24,48122,13776,15222,/jndi/rmi://10.30.161.217:9999/jmxrmi
60,10.30.161.32,ssh passed,tomcat8-smppsender02,UP,SMPPSender,eac148fcf08d0a637fd9421d14dfeae9fbab41f6,24,48122,13776,15222,/jndi/rmi://10.30.161.217:9999/jmxrmi
60,10.30.161.32,ssh passed,tomcat8-smppsender03,UP,SMPPSender,eac148fcf08d0a637fd9421d14dfeae9fbab41f6,24,48122,13776,15222,/jndi/rmi://10.30.161.217:9999/jmxrmi
60,10.30.161.32,ssh passed,tomcat8-smppsender04,UP,SMPPSender,eac148fcf08d0a637fd9421d14dfeae9fbab41f6,24,48122,13776,15222,/jndi/rmi://10.30.161.217:9999/jmxrmi
60,10.30.161.32,ssh passed,tomcat8-smppsender05,UP,SMPPSender,eac148fcf08d0a637fd9421d14dfeae9fbab41f6,24,48122,13776,15222,/jndi/rmi://10.30.161.217:9999/jmxrmi
60,10.30.161.32,ssh passed,tomcat8-smppsender06,UP,SMPPSender,eac148fcf08d0a637fd9421d14dfeae9fbab41f6,24,48122,13776,15222,/jndi/rmi://10.30.161.217:9999/jmxrmi
60,10.30.161.32,ssh passed,tomcat8-smppsender07,UP,SMPPSender,eac148fcf08d0a637fd9421d14dfeae9fbab41f6,24,48122,13776,15222,/jndi/rmi://10.30.161.217:9999/jmxrmi
60,10.30.161.32,ssh passed,tomcat8-smppsendercallback01,UP,SMPPSenderCallBack,81f991eee6f6621f03860771b285ef41fea40b3a,24,48122,13776,15222,/jndi/rmi://10.30.161.217:9999/jmxrmi
60,10.30.161.32,ssh passed,tomcat8-smppsendercallback02,UP,SMPPSenderCallBack,81f991eee6f6621f03860771b285ef41fea40b3a,24,48122,13776,15222,/jndi/rmi://10.30.161.217:9999/jmxrmi
61,10.30.161.233,ssh passed,tomcat8-smppsender01,UP,SMPPSender,eac148fcf08d0a637fd9421d14dfeae9fbab41f6,24,48122,22250,689,/jndi/rmi://10.30.161.217:9999/jmxrmi
61,10.30.161.233,ssh passed,tomcat8-smppsender02,UP,SMPPSender,eac148fcf08d0a637fd9421d14dfeae9fbab41f6,24,48122,22250,689,/jndi/rmi://10.30.161.217:9999/jmxrmi
61,10.30.161.233,ssh passed,tomcat8-smppsender03,UP,SMPPSender,eac148fcf08d0a637fd9421d14dfeae9fbab41f6,24,48122,22250,689,/jndi/rmi://10.30.161.217:9999/jmxrmi
61,10.30.161.233,ssh passed,tomcat8-smppsender04,UP,SMPPSender,eac148fcf08d0a637fd9421d14dfeae9fbab41f6,24,48122,22250,689,/jndi/rmi://10.30.161.217:9999/jmxrmi
61,10.30.161.233,ssh passed,tomcat8-smppsender05,UP,SMPPSender,eac148fcf08d0a637fd9421d14dfeae9fbab41f6,24,48122,22250,689,/jndi/rmi://10.30.161.217:9999/jmxrmi
61,10.30.161.233,ssh passed,tomcat8-smppsender06,UP,SMPPSender,eac148fcf08d0a637fd9421d14dfeae9fbab41f6,24,48122,22250,689,/jndi/rmi://10.30.161.217:9999/jmxrmi
61,10.30.161.233,ssh passed,tomcat8-smppsender07,UP,SMPPSender,eac148fcf08d0a637fd9421d14dfeae9fbab41f6,24,48122,22250,689,/jndi/rmi://10.30.161.217:9999/jmxrmi
61,10.30.161.233,ssh passed,tomcat8-smppsendercallback01,UP,SMPPSenderCallBack,81f991eee6f6621f03860771b285ef41fea40b3a,24,48122,22250,689,/jndi/rmi://10.30.161.217:9999/jmxrmi
61,10.30.161.233,ssh passed,tomcat8-smppsendercallback02,UP,SMPPSenderCallBack,81f991eee6f6621f03860771b285ef41fea40b3a,24,48122,22250,689,/jndi/rmi://10.30.161.217:9999/jmxrmi
62,10.30.161.234,ssh passed,tomcat8-smppsender01,UP,SMPPSender,eac148fcf08d0a637fd9421d14dfeae9fbab41f6,24,48122,18856,976,/jndi/rmi://10.30.161.217:9999/jmxrmi
62,10.30.161.234,ssh passed,tomcat8-smppsender02,UP,SMPPSender,eac148fcf08d0a637fd9421d14dfeae9fbab41f6,24,48122,18856,976,/jndi/rmi://10.30.161.217:9999/jmxrmi
62,10.30.161.234,ssh passed,tomcat8-smppsender03,UP,SMPPSender,eac148fcf08d0a637fd9421d14dfeae9fbab41f6,24,48122,18856,976,/jndi/rmi://10.30.161.217:9999/jmxrmi
62,10.30.161.234,ssh passed,tomcat8-smppsender04,UP,SMPPSender,eac148fcf08d0a637fd9421d14dfeae9fbab41f6,24,48122,18856,976,/jndi/rmi://10.30.161.217:9999/jmxrmi
62,10.30.161.234,ssh passed,tomcat8-smppsender05,UP,SMPPSender,eac148fcf08d0a637fd9421d14dfeae9fbab41f6,24,48122,18856,976,/jndi/rmi://10.30.161.217:9999/jmxrmi
62,10.30.161.234,ssh passed,tomcat8-smppsender06,UP,SMPPSender,eac148fcf08d0a637fd9421d14dfeae9fbab41f6,24,48122,18856,976,/jndi/rmi://10.30.161.217:9999/jmxrmi
62,10.30.161.234,ssh passed,tomcat8-smppsender07,UP,SMPPSender,eac148fcf08d0a637fd9421d14dfeae9fbab41f6,24,48122,18856,976,/jndi/rmi://10.30.161.217:9999/jmxrmi
62,10.30.161.234,ssh passed,tomcat8-smppsendercallback01,UP,SMPPSenderCallBack,81f991eee6f6621f03860771b285ef41fea40b3a,24,48122,18856,976,/jndi/rmi://10.30.161.217:9999/jmxrmi
62,10.30.161.234,ssh passed,tomcat8-smppsendercallback02,UP,SMPPSenderCallBack,81f991eee6f6621f03860771b285ef41fea40b3a,24,48122,18856,976,/jndi/rmi://10.30.161.217:9999/jmxrmi
63,10.30.161.235,ssh passed,tomcat8-smppsender01,UP,SMPPSender,eac148fcf08d0a637fd9421d14dfeae9fbab41f6,24,48122,15854,923,/jndi/rmi://10.30.161.217:9999/jmxrmi
63,10.30.161.235,ssh passed,tomcat8-smppsender02,UP,SMPPSender,eac148fcf08d0a637fd9421d14dfeae9fbab41f6,24,48122,15854,923,/jndi/rmi://10.30.161.217:9999/jmxrmi
63,10.30.161.235,ssh passed,tomcat8-smppsender03,UP,SMPPSender,eac148fcf08d0a637fd9421d14dfeae9fbab41f6,24,48122,15854,923,/jndi/rmi://10.30.161.217:9999/jmxrmi
63,10.30.161.235,ssh passed,tomcat8-smppsender04,UP,SMPPSender,eac148fcf08d0a637fd9421d14dfeae9fbab41f6,24,48122,15854,923,/jndi/rmi://10.30.161.217:9999/jmxrmi
63,10.30.161.235,ssh passed,tomcat8-smppsender05,UP,SMPPSender,eac148fcf08d0a637fd9421d14dfeae9fbab41f6,24,48122,15854,923,/jndi/rmi://10.30.161.217:9999/jmxrmi
63,10.30.161.235,ssh passed,tomcat8-smppsender06,UP,SMPPSender,eac148fcf08d0a637fd9421d14dfeae9fbab41f6,24,48122,15854,923,/jndi/rmi://10.30.161.217:9999/jmxrmi
63,10.30.161.235,ssh passed,tomcat8-smppsender07,UP,SMPPSender,eac148fcf08d0a637fd9421d14dfeae9fbab41f6,24,48122,15854,923,/jndi/rmi://10.30.161.217:9999/jmxrmi
63,10.30.161.235,ssh passed,tomcat8-smppsendercallback01,UP,SMPPSenderCallBack,81f991eee6f6621f03860771b285ef41fea40b3a,24,48122,15854,923,/jndi/rmi://10.30.161.217:9999/jmxrmi
63,10.30.161.235,ssh passed,tomcat8-smppsendercallback02,UP,SMPPSenderCallBack,81f991eee6f6621f03860771b285ef41fea40b3a,24,48122,15854,923,/jndi/rmi://10.30.161.217:9999/jmxrmi
64,10.30.161.236,ssh passed,tomcat8-smppsender01,UP,SMPPSender,eac148fcf08d0a637fd9421d14dfeae9fbab41f6,24,48122,17252,7561,/jndi/rmi://10.30.161.217:9999/jmxrmi
64,10.30.161.236,ssh passed,tomcat8-smppsender02,UP,SMPPSender,eac148fcf08d0a637fd9421d14dfeae9fbab41f6,24,48122,17252,7561,/jndi/rmi://10.30.161.217:9999/jmxrmi
64,10.30.161.236,ssh passed,tomcat8-smppsender03,UP,SMPPSender,eac148fcf08d0a637fd9421d14dfeae9fbab41f6,24,48122,17252,7561,/jndi/rmi://10.30.161.217:9999/jmxrmi
64,10.30.161.236,ssh passed,tomcat8-smppsender04,UP,SMPPSender,eac148fcf08d0a637fd9421d14dfeae9fbab41f6,24,48122,17252,7561,/jndi/rmi://10.30.161.217:9999/jmxrmi
64,10.30.161.236,ssh passed,tomcat8-smppsender05,UP,SMPPSender,eac148fcf08d0a637fd9421d14dfeae9fbab41f6,24,48122,17252,7561,/jndi/rmi://10.30.161.217:9999/jmxrmi
64,10.30.161.236,ssh passed,tomcat8-smppsender06,UP,SMPPSender,eac148fcf08d0a637fd9421d14dfeae9fbab41f6,24,48122,17252,7561,/jndi/rmi://10.30.161.217:9999/jmxrmi
64,10.30.161.236,ssh passed,tomcat8-smppsender07,UP,SMPPSender,eac148fcf08d0a637fd9421d14dfeae9fbab41f6,24,48122,17252,7561,/jndi/rmi://10.30.161.217:9999/jmxrmi
64,10.30.161.236,ssh passed,tomcat8-smppsendercallback01,UP,SMPPSenderCallBack,81f991eee6f6621f03860771b285ef41fea40b3a,24,48122,17252,7561,/jndi/rmi://10.30.161.217:9999/jmxrmi
64,10.30.161.236,ssh passed,tomcat8-smppsendercallback02,UP,SMPPSenderCallBack,81f991eee6f6621f03860771b285ef41fea40b3a,24,48122,17252,7561,/jndi/rmi://10.30.161.217:9999/jmxrmi
65,10.30.161.237,ssh passed,tomcat8-smppsender01,UP,SMPPSender,eac148fcf08d0a637fd9421d14dfeae9fbab41f6,24,48122,22795,760,/jndi/rmi://10.30.161.217:9999/jmxrmi
65,10.30.161.237,ssh passed,tomcat8-smppsender02,UP,SMPPSender,eac148fcf08d0a637fd9421d14dfeae9fbab41f6,24,48122,22795,760,/jndi/rmi://10.30.161.217:9999/jmxrmi
65,10.30.161.237,ssh passed,tomcat8-smppsender03,UP,SMPPSender,eac148fcf08d0a637fd9421d14dfeae9fbab41f6,24,48122,22795,760,/jndi/rmi://10.30.161.217:9999/jmxrmi
65,10.30.161.237,ssh passed,tomcat8-smppsender04,UP,SMPPSender,eac148fcf08d0a637fd9421d14dfeae9fbab41f6,24,48122,22795,760,/jndi/rmi://10.30.161.217:9999/jmxrmi
65,10.30.161.237,ssh passed,tomcat8-smppsender05,UP,SMPPSender,eac148fcf08d0a637fd9421d14dfeae9fbab41f6,24,48122,22795,760,/jndi/rmi://10.30.161.217:9999/jmxrmi
65,10.30.161.237,ssh passed,tomcat8-smppsender06,UP,SMPPSender,eac148fcf08d0a637fd9421d14dfeae9fbab41f6,24,48122,22795,760,/jndi/rmi://10.30.161.217:9999/jmxrmi
65,10.30.161.237,ssh passed,tomcat8-smppsender07,UP,SMPPSender,eac148fcf08d0a637fd9421d14dfeae9fbab41f6,24,48122,22795,760,/jndi/rmi://10.30.161.217:9999/jmxrmi
65,10.30.161.237,ssh passed,tomcat8-smppsendercallback01,UP,SMPPSenderCallBack,81f991eee6f6621f03860771b285ef41fea40b3a,24,48122,22795,760,/jndi/rmi://10.30.161.217:9999/jmxrmi
65,10.30.161.237,ssh passed,tomcat8-smppsendercallback02,UP,SMPPSenderCallBack,81f991eee6f6621f03860771b285ef41fea40b3a,24,48122,22795,760,/jndi/rmi://10.30.161.217:9999/jmxrmi
66,10.30.161.238,ssh passed,tomcat8-smppsender01,UP,SMPPSender,eac148fcf08d0a637fd9421d14dfeae9fbab41f6,24,48122,18192,1398,/jndi/rmi://10.30.161.217:9999/jmxrmi
66,10.30.161.238,ssh passed,tomcat8-smppsender02,UP,SMPPSender,eac148fcf08d0a637fd9421d14dfeae9fbab41f6,24,48122,18192,1398,/jndi/rmi://10.30.161.217:9999/jmxrmi
66,10.30.161.238,ssh passed,tomcat8-smppsender03,UP,SMPPSender,eac148fcf08d0a637fd9421d14dfeae9fbab41f6,24,48122,18192,1398,/jndi/rmi://10.30.161.217:9999/jmxrmi
66,10.30.161.238,ssh passed,tomcat8-smppsender04,UP,SMPPSender,eac148fcf08d0a637fd9421d14dfeae9fbab41f6,24,48122,18192,1398,/jndi/rmi://10.30.161.217:9999/jmxrmi
66,10.30.161.238,ssh passed,tomcat8-smppsender05,UP,SMPPSender,eac148fcf08d0a637fd9421d14dfeae9fbab41f6,24,48122,18192,1398,/jndi/rmi://10.30.161.217:9999/jmxrmi
66,10.30.161.238,ssh passed,tomcat8-smppsender06,UP,SMPPSender,eac148fcf08d0a637fd9421d14dfeae9fbab41f6,24,48122,18192,1398,/jndi/rmi://10.30.161.217:9999/jmxrmi
66,10.30.161.238,ssh passed,tomcat8-smppsender07,UP,SMPPSender,eac148fcf08d0a637fd9421d14dfeae9fbab41f6,24,48122,18192,1398,/jndi/rmi://10.30.161.217:9999/jmxrmi
66,10.30.161.238,ssh passed,tomcat8-smppsendercallback01,UP,SMPPSenderCallBack,81f991eee6f6621f03860771b285ef41fea40b3a,24,48122,18192,1398,/jndi/rmi://10.30.161.217:9999/jmxrmi
66,10.30.161.238,ssh passed,tomcat8-smppsendercallback02,UP,SMPPSenderCallBack,81f991eee6f6621f03860771b285ef41fea40b3a,24,48122,18192,1398,/jndi/rmi://10.30.161.217:9999/jmxrmi
67,10.30.161.239,ssh passed,tomcat8-smppsender01,UP,SMPPSender,eac148fcf08d0a637fd9421d14dfeae9fbab41f6,24,48122,14254,7770,/jndi/rmi://10.30.161.217:9999/jmxrmi
67,10.30.161.239,ssh passed,tomcat8-smppsender02,UP,SMPPSender,eac148fcf08d0a637fd9421d14dfeae9fbab41f6,24,48122,14254,7770,/jndi/rmi://10.30.161.217:9999/jmxrmi
67,10.30.161.239,ssh passed,tomcat8-smppsender03,UP,SMPPSender,eac148fcf08d0a637fd9421d14dfeae9fbab41f6,24,48122,14254,7770,/jndi/rmi://10.30.161.217:9999/jmxrmi
67,10.30.161.239,ssh passed,tomcat8-smppsender04,UP,SMPPSender,eac148fcf08d0a637fd9421d14dfeae9fbab41f6,24,48122,14254,7770,/jndi/rmi://10.30.161.217:9999/jmxrmi
67,10.30.161.239,ssh passed,tomcat8-smppsender05,UP,SMPPSender,eac148fcf08d0a637fd9421d14dfeae9fbab41f6,24,48122,14254,7770,/jndi/rmi://10.30.161.217:9999/jmxrmi
67,10.30.161.239,ssh passed,tomcat8-smppsender06,UP,SMPPSender,eac148fcf08d0a637fd9421d14dfeae9fbab41f6,24,48122,14254,7770,/jndi/rmi://10.30.161.217:9999/jmxrmi
67,10.30.161.239,ssh passed,tomcat8-smppsender07,UP,SMPPSender,eac148fcf08d0a637fd9421d14dfeae9fbab41f6,24,48122,14254,7770,/jndi/rmi://10.30.161.217:9999/jmxrmi
67,10.30.161.239,ssh passed,tomcat8-smppsendercallback01,UP,SMPPSenderCallBack,81f991eee6f6621f03860771b285ef41fea40b3a,24,48122,14254,7770,/jndi/rmi://10.30.161.217:9999/jmxrmi
67,10.30.161.239,ssh passed,tomcat8-smppsendercallback02,UP,SMPPSenderCallBack,81f991eee6f6621f03860771b285ef41fea40b3a,24,48122,14254,7770,/jndi/rmi://10.30.161.217:9999/jmxrmi
68,10.30.161.240,ssh passed,tomcat8-smppsender01,UP,SMPPSender,eac148fcf08d0a637fd9421d14dfeae9fbab41f6,24,48122,17998,567,/jndi/rmi://10.30.161.217:9999/jmxrmi
68,10.30.161.240,ssh passed,tomcat8-smppsender02,UP,SMPPSender,eac148fcf08d0a637fd9421d14dfeae9fbab41f6,24,48122,17998,567,/jndi/rmi://10.30.161.217:9999/jmxrmi
68,10.30.161.240,ssh passed,tomcat8-smppsender03,UP,SMPPSender,eac148fcf08d0a637fd9421d14dfeae9fbab41f6,24,48122,17998,567,/jndi/rmi://10.30.161.217:9999/jmxrmi
68,10.30.161.240,ssh passed,tomcat8-smppsender04,UP,SMPPSender,eac148fcf08d0a637fd9421d14dfeae9fbab41f6,24,48122,17998,567,/jndi/rmi://10.30.161.217:9999/jmxrmi
68,10.30.161.240,ssh passed,tomcat8-smppsender05,UP,SMPPSender,eac148fcf08d0a637fd9421d14dfeae9fbab41f6,24,48122,17998,567,/jndi/rmi://10.30.161.217:9999/jmxrmi
68,10.30.161.240,ssh passed,tomcat8-smppsender06,UP,SMPPSender,eac148fcf08d0a637fd9421d14dfeae9fbab41f6,24,48122,17998,567,/jndi/rmi://10.30.161.217:9999/jmxrmi
68,10.30.161.240,ssh passed,tomcat8-smppsender07,UP,SMPPSender,eac148fcf08d0a637fd9421d14dfeae9fbab41f6,24,48122,17998,567,/jndi/rmi://10.30.161.217:9999/jmxrmi
68,10.30.161.240,ssh passed,tomcat8-smppsendercallback01,UP,SMPPSenderCallBack,81f991eee6f6621f03860771b285ef41fea40b3a,24,48122,17998,567,/jndi/rmi://10.30.161.217:9999/jmxrmi
68,10.30.161.240,ssh passed,tomcat8-smppsendercallback02,UP,SMPPSenderCallBack,81f991eee6f6621f03860771b285ef41fea40b3a,24,48122,17998,567,/jndi/rmi://10.30.161.217:9999/jmxrmi
69,10.30.161.241,ssh passed,tomcat8-smppsender01,UP,SMPPSender,eac148fcf08d0a637fd9421d14dfeae9fbab41f6,24,48122,21839,960,/jndi/rmi://10.30.161.217:9999/jmxrmi
69,10.30.161.241,ssh passed,tomcat8-smppsender02,UP,SMPPSender,eac148fcf08d0a637fd9421d14dfeae9fbab41f6,24,48122,21839,960,/jndi/rmi://10.30.161.217:9999/jmxrmi
69,10.30.161.241,ssh passed,tomcat8-smppsender03,UP,SMPPSender,eac148fcf08d0a637fd9421d14dfeae9fbab41f6,24,48122,21839,960,/jndi/rmi://10.30.161.217:9999/jmxrmi
69,10.30.161.241,ssh passed,tomcat8-smppsender04,UP,SMPPSender,eac148fcf08d0a637fd9421d14dfeae9fbab41f6,24,48122,21839,960,/jndi/rmi://10.30.161.217:9999/jmxrmi
69,10.30.161.241,ssh passed,tomcat8-smppsender05,UP,SMPPSender,eac148fcf08d0a637fd9421d14dfeae9fbab41f6,24,48122,21839,960,/jndi/rmi://10.30.161.217:9999/jmxrmi
69,10.30.161.241,ssh passed,tomcat8-smppsender06,UP,SMPPSender,eac148fcf08d0a637fd9421d14dfeae9fbab41f6,24,48122,21839,960,/jndi/rmi://10.30.161.217:9999/jmxrmi
69,10.30.161.241,ssh passed,tomcat8-smppsender07,UP,SMPPSender,eac148fcf08d0a637fd9421d14dfeae9fbab41f6,24,48122,21839,960,/jndi/rmi://10.30.161.217:9999/jmxrmi
69,10.30.161.241,ssh passed,tomcat8-smppsendercallback01,UP,SMPPSenderCallBack,81f991eee6f6621f03860771b285ef41fea40b3a,24,48122,21839,960,/jndi/rmi://10.30.161.217:9999/jmxrmi
69,10.30.161.241,ssh passed,tomcat8-smppsendercallback02,UP,SMPPSenderCallBack,81f991eee6f6621f03860771b285ef41fea40b3a,24,48122,21839,960,/jndi/rmi://10.30.161.217:9999/jmxrmi
70,10.30.161.242,ssh passed,tomcat8-smppsender01,UP,SMPPSender,eac148fcf08d0a637fd9421d14dfeae9fbab41f6,24,48122,13522,2329,/jndi/rmi://10.30.161.217:9999/jmxrmi
70,10.30.161.242,ssh passed,tomcat8-smppsender02,UP,SMPPSender,eac148fcf08d0a637fd9421d14dfeae9fbab41f6,24,48122,13522,2329,/jndi/rmi://10.30.161.217:9999/jmxrmi
70,10.30.161.242,ssh passed,tomcat8-smppsender03,UP,SMPPSender,eac148fcf08d0a637fd9421d14dfeae9fbab41f6,24,48122,13522,2329,/jndi/rmi://10.30.161.217:9999/jmxrmi
70,10.30.161.242,ssh passed,tomcat8-smppsender04,UP,SMPPSender,eac148fcf08d0a637fd9421d14dfeae9fbab41f6,24,48122,13522,2329,/jndi/rmi://10.30.161.217:9999/jmxrmi
70,10.30.161.242,ssh passed,tomcat8-smppsender05,UP,SMPPSender,eac148fcf08d0a637fd9421d14dfeae9fbab41f6,24,48122,13522,2329,/jndi/rmi://10.30.161.217:9999/jmxrmi
70,10.30.161.242,ssh passed,tomcat8-smppsender06,UP,SMPPSender,eac148fcf08d0a637fd9421d14dfeae9fbab41f6,24,48122,13522,2329,/jndi/rmi://10.30.161.217:9999/jmxrmi
70,10.30.161.242,ssh passed,tomcat8-smppsender07,UP,SMPPSender,eac148fcf08d0a637fd9421d14dfeae9fbab41f6,24,48122,13522,2329,/jndi/rmi://10.30.161.217:9999/jmxrmi
70,10.30.161.242,ssh passed,tomcat8-smppsendercallback01,UP,SMPPSenderCallBack,81f991eee6f6621f03860771b285ef41fea40b3a,24,48122,13522,2329,/jndi/rmi://10.30.161.217:9999/jmxrmi
70,10.30.161.242,ssh passed,tomcat8-smppsendercallback02,UP,SMPPSenderCallBack,81f991eee6f6621f03860771b285ef41fea40b3a,24,48122,13522,2329,/jndi/rmi://10.30.161.217:9999/jmxrmi
71,10.30.161.243,ssh passed,tomcat8-smppsender01,UP,SMPPSender,eac148fcf08d0a637fd9421d14dfeae9fbab41f6,24,48122,18151,6101,/jndi/rmi://10.30.161.217:9999/jmxrmi
71,10.30.161.243,ssh passed,tomcat8-smppsender02,UP,SMPPSender,eac148fcf08d0a637fd9421d14dfeae9fbab41f6,24,48122,18151,6101,/jndi/rmi://10.30.161.217:9999/jmxrmi
71,10.30.161.243,ssh passed,tomcat8-smppsender03,UP,SMPPSender,eac148fcf08d0a637fd9421d14dfeae9fbab41f6,24,48122,18151,6101,/jndi/rmi://10.30.161.217:9999/jmxrmi
71,10.30.161.243,ssh passed,tomcat8-smppsender04,UP,SMPPSender,eac148fcf08d0a637fd9421d14dfeae9fbab41f6,24,48122,18151,6101,/jndi/rmi://10.30.161.217:9999/jmxrmi
71,10.30.161.243,ssh passed,tomcat8-smppsender05,UP,SMPPSender,eac148fcf08d0a637fd9421d14dfeae9fbab41f6,24,48122,18151,6101,/jndi/rmi://10.30.161.217:9999/jmxrmi
71,10.30.161.243,ssh passed,tomcat8-smppsender06,UP,SMPPSender,eac148fcf08d0a637fd9421d14dfeae9fbab41f6,24,48122,18151,6101,/jndi/rmi://10.30.161.217:9999/jmxrmi
71,10.30.161.243,ssh passed,tomcat8-smppsender07,UP,SMPPSender,eac148fcf08d0a637fd9421d14dfeae9fbab41f6,24,48122,18151,6101,/jndi/rmi://10.30.161.217:9999/jmxrmi
71,10.30.161.243,ssh passed,tomcat8-smppsendercallback01,UP,SMPPSenderCallBack,81f991eee6f6621f03860771b285ef41fea40b3a,24,48122,18151,6101,/jndi/rmi://10.30.161.217:9999/jmxrmi
71,10.30.161.243,ssh passed,tomcat8-smppsendercallback02,UP,SMPPSenderCallBack,81f991eee6f6621f03860771b285ef41fea40b3a,24,48122,18151,6101,/jndi/rmi://10.30.161.217:9999/jmxrmi
72,10.30.161.244,ssh passed,tomcat8-smppsender01,DOWN,SMPPSender,81f991eee6f6621f03860771b285ef41fea40b3a,24,48122,2293,35848,/jndi/rmi://10.30.161.217:9999/jmxrmi
72,10.30.161.244,ssh passed,tomcat8-smppsender02,DOWN,SMPPSender,81f991eee6f6621f03860771b285ef41fea40b3a,24,48122,2293,35848,/jndi/rmi://10.30.161.217:9999/jmxrmi
72,10.30.161.244,ssh passed,tomcat8-smppsender03,DOWN,SMPPSender,81f991eee6f6621f03860771b285ef41fea40b3a,24,48122,2293,35848,/jndi/rmi://10.30.161.217:9999/jmxrmi
72,10.30.161.244,ssh passed,tomcat8-smppsender04,DOWN,SMPPSender,81f991eee6f6621f03860771b285ef41fea40b3a,24,48122,2293,35848,/jndi/rmi://10.30.161.217:9999/jmxrmi
72,10.30.161.244,ssh passed,tomcat8-smppsender05,DOWN,SMPPSender,81f991eee6f6621f03860771b285ef41fea40b3a,24,48122,2293,35848,/jndi/rmi://10.30.161.217:9999/jmxrmi
72,10.30.161.244,ssh passed,tomcat8-smppsender06,DOWN,SMPPSender,81f991eee6f6621f03860771b285ef41fea40b3a,24,48122,2293,35848,/jndi/rmi://10.30.161.217:9999/jmxrmi
